lead_id,company_size,industry,annual_revenue_musd,employee_count,job_title,website_visits_30d,email_opens_30d,email_clicks_30d,demo_requested,days_since_last_activity,deal_stage,lead_source,region,historical_purchase_count,months_since_first_contact,true_conversion_prob,converted,CLV_usd
L103140,Small,Finance,19.09,151,Director,6,4,0,1,12,Lead,LinkedIn,North America,1,27,0.1832233483923914,0,11990.37
L103141,Large,Retail,30.38,141,Analyst,6,2,2,0,30,MQL,Referral,India,1,10,0.1877172980005972,1,59992.25
L103142,Medium,Finance,21.92,158,Analyst,5,1,1,1,131,Opportunity,Website,APAC,0,25,0.08498936912189144,0,12088.61
L103143,Medium,Manufacturing,58.27,139,Manager,3,5,0,0,15,Closed Lost,LinkedIn,APAC,1,31,0.12248243589121888,0,38167.21
L103144,Small,Energy,58.52,142,Owner,5,4,0,0,114,Closed Won,Cold Email,APAC,2,47,0.04386685031299721,0,33582.69
L103145,Small,Software,8.98,150,Owner,4,8,0,0,103,Closed Lost,LinkedIn,EMEA,0,21,0.01743497934292676,0,5622.65
L103146,Large,Manufacturing,14.86,140,Owner,3,4,1,0,48,Closed Lost,Cold Email,EMEA,0,12,0.05693880099596661,0,14257.67
L103147,Medium,Finance,7.41,164,Analyst,3,2,0,0,41,Opportunity,LinkedIn,India,0,36,0.07427080624966992,0,6359.21
L103148,Medium,Education,4.38,159,CxO,4,2,0,0,85,Closed Won,Website,North America,0,3,0.005567936947078966,0,7232.52
L103149,Medium,Software,4.65,165,Owner,5,5,0,0,55,SQL,Referral,India,1,4,0.0917715070667704,0,6356.24
L103150,Medium,Manufacturing,24.95,153,Engineer,3,3,0,0,79,Closed Lost,Referral,LATAM,1,7,0.013514436640811475,0,20168.74
L103151,Small,Energy,16.49,152,Director,4,0,1,0,113,Lead,Website,APAC,0,39,0.0,0,7939.5
L103152,Medium,Retail,29.66,174,Engineer,2,0,1,1,88,Closed Lost,LinkedIn,India,1,26,0.04800314535747276,0,17960.06
L103153,Small,Manufacturing,153.18,140,CxO,2,5,0,1,38,Closed Lost,LinkedIn,APAC,0,40,0.06860664402209142,0,78883.61
L103154,Small,Education,20.08,157,Director,2,0,0,0,172,Closed Lost,Event,India,0,12,0.0,0,9685.75
L103155,Medium,Finance,5.54,143,Manager,4,5,0,0,47,Opportunity,Event,LATAM,0,19,0.14071690845112733,0,1111.84
L103156,Large,Software,34.3,140,Director,1,4,0,0,62,Closed Lost,LinkedIn,APAC,0,55,0.01700883097341099,0,24139.94
L103157,Small,Retail,5.44,168,Manager,6,1,0,0,22,MQL,LinkedIn,EMEA,0,21,0.040252883146404086,0,3451.98
L103158,Large,Software,69.99,147,VP,9,4,1,1,109,Lead,Referral,APAC,0,19,0.09105277789683966,0,40282.56
L103159,Small,Retail,1.7,138,Director,7,4,0,0,44,Closed Lost,Referral,EMEA,1,46,0.05847713867811476,0,4007.19
L103160,Small,Energy,7.05,157,Director,7,5,0,0,129,Closed Lost,Website,North America,1,31,0.0,0,8596.57
L103161,Small,Software,22.69,150,Engineer,3,2,1,0,2,Lead,Partner,EMEA,1,18,0.11637873138094565,0,13902.29
L103162,Small,Finance,39.55,135,Engineer,6,4,1,0,20,MQL,Cold Email,India,3,51,0.08319545771913996,0,29508.69
L103163,Medium,Energy,6.19,145,CxO,4,2,0,0,7,Opportunity,Referral,APAC,1,27,0.16645342660658216,1,23458.59
L103164,Small,Energy,5.16,138,Manager,9,2,0,0,3,Closed Lost,LinkedIn,APAC,0,39,0.10808236232468993,0,4410.24
L103165,Medium,Retail,14.13,131,Analyst,7,4,0,0,35,Closed Lost,Referral,India,1,35,0.13383575128579225,0,12555.42
L103166,Large,Healthcare,82.19,167,Engineer,5,2,0,0,55,Opportunity,Partner,APAC,1,29,0.09240065831735478,0,63590.62
L103167,Small,Software,2.62,131,Owner,2,2,1,0,111,SQL,Event,LATAM,0,36,0.0,0,2114.57
L103168,Medium,Software,8.9,155,CxO,4,1,1,0,72,Closed Won,Cold Email,APAC,0,57,0.05970729473895073,0,8380.31
L103169,Small,Manufacturing,15.8,189,Manager,4,3,0,0,71,Lead,Partner,APAC,0,28,0.03346465043377755,0,5818.44
L103170,Medium,Retail,5.5,160,Manager,1,2,0,0,77,Lead,Website,North America,0,45,0.0,0,8221.59
L103171,Small,Education,5.48,154,Manager,10,0,0,0,52,SQL,Event,APAC,0,37,0.07876834171624597,0,4063.51
L103172,Small,Healthcare,9.65,139,VP,5,6,0,0,112,Closed Won,Cold Email,APAC,1,56,0.011811817487176537,0,6105.44
L103173,Small,Finance,16.33,154,Manager,7,0,0,0,179,Closed Won,Event,LATAM,1,3,0.0,0,10986.67
L103174,Small,Manufacturing,10.02,166,CxO,4,2,1,0,137,Closed Won,Partner,EMEA,0,57,0.03325990533271608,0,4024.13
L103175,Small,Healthcare,52.75,150,Manager,6,1,0,0,119,MQL,Cold Email,EMEA,2,27,0.004599039035821782,0,37575.33
L103176,Medium,Retail,22.03,158,Analyst,2,3,1,0,145,SQL,Referral,APAC,0,12,0.0,0,12471.4
L103177,Large,Healthcare,17.87,150,Analyst,8,4,1,1,165,MQL,Website,EMEA,0,19,0.036502312891244185,0,17093.5
L103178,Large,Energy,34.04,139,Manager,4,2,1,1,26,Closed Won,Event,North America,0,37,0.17801697145966464,0,25181.67
L103179,Medium,Software,18.19,144,CxO,3,4,1,0,157,MQL,LinkedIn,North America,1,23,0.0,0,20393.0
L103180,Small,Energy,7.82,161,Director,4,1,0,1,73,Lead,Website,EMEA,0,33,0.016522659414164694,0,5798.8
L103181,Small,Software,9.36,145,Manager,5,3,1,0,39,MQL,Event,North America,1,10,0.05053696258386961,0,8627.75
L103182,Small,Manufacturing,3.94,169,CxO,3,1,0,1,103,MQL,Event,APAC,0,2,0.0,0,2297.63
L103183,Small,Retail,90.46,158,Engineer,4,1,2,1,141,Opportunity,LinkedIn,EMEA,0,38,0.0,0,50232.46
L103184,Medium,Retail,30.9,143,CxO,3,2,1,0,174,SQL,Event,LATAM,0,53,0.0,0,19539.25
L103185,Medium,Healthcare,0.94,141,VP,3,3,2,0,134,Closed Won,Website,APAC,1,40,0.03485938308928292,0,11061.06
L103186,Small,Manufacturing,46.21,137,Engineer,7,2,1,1,138,SQL,Referral,APAC,0,1,0.08658169898481556,0,26882.82
L103187,Small,Retail,2.81,144,Analyst,5,2,0,0,158,Lead,Event,APAC,0,58,0.0,0,2552.8
L103188,Large,Education,20.51,140,Analyst,6,3,1,0,127,Closed Won,Partner,EMEA,0,9,0.05278533714879279,0,17858.3
L103189,Medium,Education,1.34,158,Director,9,1,0,0,153,Lead,LinkedIn,LATAM,0,28,0.0,0,3963.83
L103190,Small,Energy,7.94,148,Director,7,4,0,0,59,MQL,Partner,LATAM,0,45,0.0,0,4975.64
L103191,Large,Software,46.57,146,CxO,6,4,1,1,149,Opportunity,LinkedIn,LATAM,1,3,0.09132127642291239,0,38019.76
L103192,Large,Healthcare,49.24,159,CxO,8,4,0,0,69,Closed Won,Website,EMEA,1,57,0.18226281235423197,0,48873.57
L103193,Small,Finance,16.56,148,Manager,3,3,0,0,83,Lead,Website,North America,2,11,0.03153668791220042,0,15236.13
L103194,Small,Software,26.77,139,Owner,7,0,1,0,42,MQL,Partner,APAC,0,13,0.021714092929837316,0,14004.23
L103195,Medium,Manufacturing,2.96,137,Owner,5,3,0,0,125,Closed Won,LinkedIn,APAC,0,12,0.0,0,2902.79
L103196,Large,Retail,20.87,154,Manager,10,1,0,0,156,Closed Won,Referral,North America,1,24,0.09961991970192867,0,40307.88
L103197,Large,Software,28.53,168,Analyst,5,5,0,0,158,Closed Lost,Referral,EMEA,0,30,0.0,0,20958.81
L103198,Small,Finance,159.13,156,VP,8,4,1,0,137,Closed Lost,Cold Email,LATAM,0,28,0.0,0,80623.9
L103199,Small,Finance,6.53,166,Owner,11,11,1,0,49,Closed Lost,Event,EMEA,0,5,0.12778545296505478,0,684.17
L103200,Medium,Education,12.38,147,Manager,4,3,0,0,77,SQL,LinkedIn,North America,0,43,0.05232211967443646,0,9969.58
L103201,Medium,Manufacturing,13.17,157,Analyst,4,1,0,0,8,Closed Won,Partner,India,2,44,0.08296444502744016,0,18881.22
L103202,Small,Software,24.5,145,CxO,5,3,1,0,87,Lead,LinkedIn,India,0,6,0.030163531069329327,1,16091.53
L103203,Large,Healthcare,29.39,152,Owner,4,4,0,0,91,Opportunity,Website,North America,1,0,0.10886884511205709,0,43258.74
L103204,Medium,Software,35.2,159,CxO,5,3,0,0,28,Closed Won,Partner,North America,2,54,0.1883399649030326,0,32652.85
L103205,Large,Education,32.72,144,Manager,5,2,0,0,147,Lead,Partner,LATAM,0,59,0.0,0,23074.05
L103206,Large,Energy,2.77,166,Owner,12,2,1,1,50,MQL,Website,APAC,0,16,0.16269702619508092,0,12763.13
L103207,Medium,Finance,0.89,158,VP,4,3,0,0,14,MQL,Partner,LATAM,1,29,0.0882953667298261,0,3612.79
L103208,Small,Manufacturing,7.28,139,Analyst,1,3,1,0,52,Closed Won,LinkedIn,APAC,1,29,0.05135825956275295,0,5476.13
L103209,Medium,Manufacturing,11.76,168,CxO,7,5,0,0,167,Opportunity,Referral,LATAM,1,16,0.0,0,10007.46
L103210,Small,Healthcare,6.6,125,Analyst,5,8,0,0,178,Closed Won,Event,EMEA,1,31,0.0,0,6704.61
L103211,Medium,Manufacturing,7.69,136,VP,3,4,0,1,58,SQL,Referral,APAC,0,1,0.10131192359895942,0,6272.83
L103212,Small,Education,8.7,156,CxO,3,4,0,0,95,Closed Won,Partner,LATAM,0,44,0.05735625994244796,0,8300.41
L103213,Medium,Education,21.7,133,Analyst,3,6,1,0,120,SQL,Referral,North America,0,46,0.018263058004816365,0,15608.14
L103214,Small,Education,4.33,156,VP,6,1,1,0,147,SQL,Cold Email,LATAM,0,22,0.0,0,3589.56
L103215,Small,Manufacturing,11.27,155,VP,7,2,0,0,20,Closed Lost,Partner,EMEA,0,45,0.023865653631434308,0,7083.59
L103216,Small,Manufacturing,11.36,153,VP,6,2,0,0,27,SQL,Cold Email,North America,0,37,0.12130839194158954,0,4964.12
L103217,Small,Education,21.21,153,Manager,8,1,0,0,37,SQL,LinkedIn,APAC,0,22,0.07636041610406628,0,7660.82
L103218,Medium,Manufacturing,38.94,137,Director,7,4,0,0,133,SQL,Referral,North America,1,9,0.10115533045705224,1,46856.78
L103219,Medium,Manufacturing,65.63,138,Analyst,4,2,0,0,68,MQL,LinkedIn,LATAM,1,27,0.04709780781804231,0,36054.25
L103220,Medium,Finance,5.78,156,VP,4,2,0,0,108,Closed Won,Website,EMEA,0,2,0.007405198271933994,0,6370.83
L103221,Small,Software,1.65,143,Analyst,5,2,0,0,110,Closed Won,Event,LATAM,1,29,0.05822082181014952,0,665.8
L103222,Small,Retail,9.56,136,VP,3,3,0,0,23,SQL,Website,LATAM,0,35,0.034464358500091254,0,85.58
L103223,Small,Manufacturing,2.49,153,Analyst,4,3,1,0,34,SQL,Cold Email,India,0,13,0.10577422260874847,0,46.02
L103224,Small,Retail,187.65,149,CxO,2,5,2,0,28,SQL,LinkedIn,EMEA,0,9,0.07275990086238512,0,99028.91
L103225,Large,Energy,5.09,153,Analyst,4,3,1,0,111,Closed Won,Website,North America,0,36,0.05968334865339041,0,14840.22
L103226,Small,Retail,21.41,167,Owner,4,4,1,0,81,SQL,Cold Email,India,0,42,0.05232767389365621,0,10320.81
L103227,Small,Finance,31.0,138,Director,6,5,0,0,175,SQL,Website,North America,0,51,0.0,0,19789.0
L103228,Small,Manufacturing,17.13,161,CxO,12,0,0,0,149,Opportunity,Event,North America,0,16,0.06662300071731161,0,8656.44
L103229,Small,Education,97.2,159,CxO,4,0,1,0,157,Closed Won,Partner,APAC,1,17,0.0,0,50330.95
L103230,Medium,Retail,9.95,152,VP,1,2,0,0,61,Opportunity,Event,APAC,1,22,0.11460035880635941,0,13664.47
L103231,Medium,Manufacturing,5.29,172,Engineer,2,4,0,1,41,Lead,Referral,EMEA,1,52,0.08023588020956354,0,8356.56
L103232,Small,Healthcare,5.02,164,Owner,7,5,1,0,142,Opportunity,LinkedIn,EMEA,1,2,0.0,0,10342.89
L103233,Small,Energy,25.79,158,Director,3,2,0,0,170,Opportunity,Referral,LATAM,0,39,0.0,0,14026.28
L103234,Small,Education,10.08,141,CxO,6,6,1,0,8,Lead,Website,EMEA,0,45,0.042428180850239555,0,5397.28
L103235,Small,Healthcare,5.02,132,Engineer,4,1,0,0,19,Opportunity,Event,EMEA,0,41,0.07693077621251644,1,9078.72
L103236,Small,Healthcare,18.94,151,Engineer,2,5,0,0,67,Opportunity,Referral,APAC,0,44,0.03829750776244731,0,11910.22
L103237,Large,Retail,24.76,142,CxO,6,3,0,0,64,SQL,Partner,India,0,45,0.08319477695719091,0,18051.64
L103238,Medium,Healthcare,15.98,149,VP,7,0,0,0,145,Lead,Website,APAC,0,57,0.0,0,11507.61
L103239,Medium,Finance,29.95,150,Manager,3,5,1,0,67,SQL,Cold Email,EMEA,0,14,0.09119569960766724,0,16934.31
L103240,Small,Finance,13.3,155,CxO,5,3,0,0,27,MQL,Website,LATAM,0,5,0.021371517113279438,0,6316.8
L103241,Small,Retail,6.73,159,VP,6,1,1,0,13,Closed Won,Event,LATAM,1,51,0.10532171596203535,0,4862.72
L103242,Medium,Manufacturing,27.42,144,Director,9,6,1,0,39,Opportunity,Event,LATAM,0,59,0.12448030649998203,0,15020.52
L103243,Medium,Software,5.0,141,VP,6,3,1,0,113,MQL,Partner,APAC,0,0,0.0,0,6440.38
L103244,Medium,Manufacturing,3.94,146,Engineer,6,1,1,0,37,Lead,Website,LATAM,0,55,0.09838177039756224,0,2686.9
L103245,Small,Manufacturing,38.7,145,Owner,3,1,0,1,144,MQL,Website,EMEA,0,50,0.04432286605256486,0,19809.38
L103246,Medium,Manufacturing,8.6,154,Owner,4,2,1,0,57,Lead,LinkedIn,APAC,0,49,0.0,0,8716.33
L103247,Small,Manufacturing,64.44,165,Director,6,2,0,0,102,Lead,Event,EMEA,0,15,0.0,0,31488.8
L103248,Large,Education,28.69,139,Owner,3,2,1,0,177,Lead,Website,India,1,40,0.0,0,28255.6
L103249,Medium,Software,7.97,148,Director,4,5,0,0,153,Opportunity,Referral,EMEA,0,50,0.0,0,5841.99
L103250,Medium,Education,19.81,146,Manager,5,2,0,0,114,Lead,Referral,India,0,23,0.0,0,8832.48
L103251,Small,Healthcare,152.69,141,Manager,7,3,1,0,58,Opportunity,Website,India,0,35,0.10164004004794024,0,74446.99
L103252,Medium,Energy,25.9,137,CxO,6,6,0,0,168,MQL,Referral,North America,1,17,0.0,0,22962.7
L103253,Small,Manufacturing,21.8,174,Owner,8,3,0,0,97,MQL,Event,North America,1,51,0.0,0,13947.73
L103254,Small,Energy,6.72,158,VP,5,3,0,0,173,Opportunity,Cold Email,EMEA,1,3,0.0,0,7465.67
L103255,Small,Finance,77.06,157,CxO,3,4,0,0,151,Closed Lost,Website,India,0,4,0.0,0,41320.18
L103256,Medium,Retail,45.51,161,Manager,5,2,0,1,93,MQL,LinkedIn,APAC,0,50,0.02659843821395382,0,24970.35
L103257,Small,Retail,6.78,148,Engineer,3,3,0,0,113,SQL,Partner,APAC,0,45,0.02726878172711427,0,4034.26
L103258,Small,Education,79.87,160,Manager,4,4,0,0,137,MQL,Website,LATAM,0,36,0.0,0,38666.05
L103259,Large,Education,14.36,154,VP,1,5,0,0,170,SQL,Event,LATAM,0,5,0.0,0,13336.26
L103260,Small,Finance,5.26,141,Engineer,3,4,0,1,54,MQL,Partner,APAC,0,50,0.04752044870991428,0,1751.87
L103261,Medium,Manufacturing,6.7,152,Owner,2,3,0,0,64,Closed Lost,Partner,North America,0,1,0.007882924127804999,0,10761.27
L103262,Small,Energy,29.3,157,CxO,4,2,1,0,21,MQL,Cold Email,India,0,8,0.08848007816836774,0,13255.63
L103263,Small,Energy,5.29,169,CxO,4,2,0,1,89,Lead,Website,EMEA,0,59,0.00975516718049817,0,2135.31
L103264,Medium,Software,4.04,147,Manager,3,2,0,0,119,Closed Lost,Website,APAC,0,23,0.0,0,4071.07
L103265,Small,Healthcare,7.85,155,Manager,1,5,0,0,73,Closed Lost,Partner,APAC,1,31,0.016505218164968204,0,6183.86
L103266,Medium,Retail,9.12,142,Owner,4,3,1,0,135,SQL,Referral,North America,1,53,0.01015684143120605,0,15021.97
L103267,Medium,Healthcare,6.21,145,Analyst,2,3,0,0,83,Closed Lost,Website,LATAM,0,20,0.0011891043914214854,0,5734.78
L103268,Medium,Software,7.74,137,CxO,3,6,0,0,21,Opportunity,Website,India,0,59,0.10785145225805709,0,5833.97
L103269,Medium,Education,30.48,172,Owner,1,1,0,0,179,Lead,Referral,EMEA,0,42,0.0,0,18666.64
L103270,Small,Energy,15.74,143,CxO,5,2,0,0,47,Closed Lost,LinkedIn,North America,3,3,0.0,0,16262.82
L103271,Small,Retail,7.27,169,Director,6,2,2,0,119,Closed Lost,LinkedIn,LATAM,2,31,0.0,0,7120.17
L103272,Medium,Healthcare,7.94,150,VP,8,3,1,0,87,SQL,LinkedIn,EMEA,1,53,0.1357156047397246,0,12674.21
L103273,Medium,Education,10.68,157,Director,5,4,1,0,149,Lead,Cold Email,EMEA,0,45,0.0,0,7409.59
L103274,Large,Software,11.31,145,Director,3,5,0,0,176,Closed Won,Website,North America,0,15,0.0,0,14516.03
L103275,Large,Healthcare,11.36,139,CxO,7,6,0,0,129,Closed Lost,Event,EMEA,0,32,0.0,0,14473.14
L103276,Large,Energy,29.38,159,Analyst,7,3,1,0,169,Lead,Referral,LATAM,1,38,0.0,0,31442.42
L103277,Medium,Manufacturing,14.84,141,Owner,4,4,0,0,67,Closed Lost,Website,APAC,0,1,0.011797822216132015,0,10167.91
L103278,Small,Education,15.28,151,Owner,4,3,0,0,36,Opportunity,Referral,LATAM,0,12,0.07123544626308177,0,7515.89
L103279,Medium,Software,50.74,140,VP,5,4,0,0,148,Closed Won,Referral,North America,0,59,0.0,0,30331.67
L103280,Medium,Healthcare,79.57,141,CxO,4,4,0,0,25,Opportunity,Cold Email,EMEA,0,48,0.19139307278897996,0,42777.02
L103281,Small,Energy,3.56,151,Director,4,4,0,0,142,Closed Lost,Cold Email,APAC,0,48,0.0,0,2345.3
L103282,Large,Manufacturing,2.51,142,Director,5,2,1,0,46,Opportunity,Partner,India,0,1,0.11317725706317923,0,5567.89
L103283,Large,Manufacturing,8.59,133,Owner,4,5,0,0,14,SQL,Website,LATAM,0,10,0.17229203993792525,0,10434.01
L103284,Medium,Software,26.66,146,Owner,1,3,1,0,85,Closed Lost,Cold Email,India,2,18,5.50526618262933e-05,0,23177.34
L103285,Small,Finance,17.74,136,CxO,5,2,0,0,128,MQL,Website,North America,0,18,0.0,0,7859.81
L103286,Small,Energy,34.96,156,Manager,3,5,0,0,179,Lead,Partner,North America,1,9,0.0,0,19062.56
L103287,Large,Energy,8.23,154,Manager,6,3,1,0,137,Opportunity,LinkedIn,India,1,56,0.09917281787972468,0,19264.04
L103288,Large,Retail,1.72,140,CxO,7,2,0,0,125,Closed Won,Cold Email,APAC,1,7,0.07358440992921898,0,22368.13
L103289,Small,Software,3.11,160,Engineer,3,3,0,1,147,SQL,Cold Email,EMEA,0,48,0.018476243731678235,0,2644.13
L103290,Small,Manufacturing,21.43,155,Engineer,4,4,0,0,175,Closed Lost,Partner,India,0,57,0.0,0,12920.01
L103291,Large,Manufacturing,35.22,167,Manager,5,4,0,1,0,Lead,Event,APAC,0,57,0.13416076624250592,0,24790.1
L103292,Small,Software,1.81,162,VP,5,3,0,0,75,Lead,Event,EMEA,0,36,0.0,0,1575.46
L103293,Medium,Finance,49.93,158,Analyst,5,7,0,1,125,SQL,Partner,India,0,12,0.0732204870263328,0,29010.29
L103294,Large,Retail,19.39,154,Director,5,4,0,0,40,Lead,Event,India,0,59,0.07633801510143298,0,15060.19
L103295,Small,Healthcare,11.35,147,Owner,3,3,0,0,23,MQL,Event,North America,0,36,0.0,0,8153.49
L103296,Medium,Software,6.51,158,VP,5,0,0,0,113,MQL,Event,North America,0,54,0.0,0,8077.28
L103297,Small,Retail,59.81,156,Owner,3,1,1,0,1,Lead,Event,LATAM,0,54,0.05483776439983215,1,32407.56
L103298,Small,Energy,29.87,161,Manager,4,2,1,1,147,Lead,Referral,EMEA,0,55,0.0,0,20463.69
L103299,Large,Retail,19.9,149,CxO,7,6,1,0,146,SQL,Referral,EMEA,0,33,0.04062785969318469,0,22101.06
L103300,Small,Education,5.86,147,Engineer,5,2,0,0,24,Closed Won,Cold Email,EMEA,1,33,0.14644486750680927,0,5348.3
L103301,Large,Manufacturing,61.2,166,Manager,5,1,2,0,102,Closed Lost,Website,APAC,1,49,0.08261807265750196,0,52313.13
L103302,Medium,Healthcare,12.56,143,VP,2,3,0,0,0,Opportunity,Referral,India,1,40,0.11940768130879106,0,7533.1
L103303,Small,Software,16.43,154,VP,6,2,1,0,94,Closed Lost,Website,LATAM,0,9,0.008207313675968355,0,8140.6
L103304,Small,Manufacturing,13.11,156,Analyst,2,4,1,0,57,Opportunity,LinkedIn,EMEA,0,40,0.019209852179959103,0,5793.01
L103305,Small,Education,5.67,163,Owner,1,2,1,0,67,Closed Lost,Partner,LATAM,0,55,0.0,0,5391.64
L103306,Small,Education,16.77,138,Manager,4,2,0,0,2,Closed Won,LinkedIn,APAC,2,13,0.1325635932494871,0,11087.46
L103307,Small,Manufacturing,24.46,157,Director,5,0,0,0,163,Closed Lost,LinkedIn,North America,0,0,0.0,0,14122.92
L103308,Small,Finance,7.83,161,VP,6,1,0,0,18,Closed Lost,Partner,LATAM,0,14,0.06723776158414081,0,8122.5
L103309,Medium,Retail,15.4,142,Director,8,3,1,1,169,Lead,LinkedIn,India,0,0,0.0,0,9450.22
L103310,Medium,Software,12.92,174,Director,5,3,0,0,40,Opportunity,Partner,APAC,0,42,0.16724916762107495,0,10131.55
L103311,Medium,Software,30.42,132,Owner,9,4,0,0,19,MQL,Website,APAC,0,39,0.1267914638175821,1,32472.94
L103312,Medium,Software,9.03,166,CxO,2,2,0,0,145,SQL,Partner,LATAM,0,1,0.008195460700424095,0,5671.12
L103313,Small,Manufacturing,15.28,169,Manager,3,5,0,0,41,Closed Won,Cold Email,EMEA,1,54,0.07820082986450679,0,8731.83
L103314,Small,Energy,18.86,155,Manager,3,3,0,0,67,Opportunity,Website,APAC,0,32,0.03926242907593316,0,11277.83
L103315,Medium,Finance,8.83,137,Director,6,1,0,0,10,Closed Won,Cold Email,North America,0,5,0.17625517181595646,1,21932.98
L103316,Medium,Healthcare,5.34,139,CxO,13,5,1,0,41,Lead,Cold Email,APAC,0,29,0.12911011061999098,0,4609.36
L103317,Small,Education,6.28,169,VP,4,3,0,0,145,Opportunity,Event,India,0,25,0.0,0,0.0
L103318,Large,Manufacturing,18.34,171,VP,6,2,0,0,119,Closed Won,Cold Email,North America,0,20,0.07446406167334556,0,16569.58
L103319,Medium,Energy,9.63,147,Manager,5,4,0,0,4,Opportunity,Referral,LATAM,1,55,0.1540160113803412,0,8424.14
L103320,Medium,Healthcare,9.5,147,Owner,3,3,0,0,121,Opportunity,LinkedIn,EMEA,0,23,0.012456995478642296,0,6887.33
L103321,Small,Education,22.29,157,Owner,4,3,1,0,82,Opportunity,Cold Email,North America,0,9,0.013408607363828432,0,10254.37
L103322,Medium,Education,33.77,163,Director,9,4,0,0,147,Closed Won,Partner,LATAM,0,2,0.02149794947944425,0,17003.95
L103323,Medium,Finance,40.11,160,CxO,4,4,0,0,106,SQL,Event,North America,0,18,0.056598099319445344,0,21545.9
L103324,Medium,Retail,6.6,181,CxO,2,2,0,0,74,SQL,LinkedIn,EMEA,0,25,0.06290061485851652,0,4911.68
L103325,Medium,Software,30.65,161,VP,6,5,1,0,140,Closed Won,Website,India,0,41,0.0,0,16872.68
L103326,Large,Healthcare,98.0,150,VP,5,2,0,0,63,MQL,Cold Email,APAC,0,55,0.05904386044116335,0,55493.38
L103327,Medium,Manufacturing,13.82,119,Owner,5,5,0,0,125,Lead,LinkedIn,APAC,0,42,0.024616285852955437,0,8764.33
L103328,Small,Healthcare,11.32,180,Engineer,9,5,1,0,169,Closed Won,Event,EMEA,0,30,0.0045062244781294385,0,2933.5
L103329,Medium,Retail,9.19,137,Engineer,6,1,1,0,105,MQL,Cold Email,EMEA,1,7,0.04343024406334128,0,16996.33
L103330,Medium,Software,4.2,153,Director,3,3,0,0,129,Closed Lost,Cold Email,North America,1,21,0.0,0,11398.17
L103331,Medium,Healthcare,28.28,160,Engineer,5,4,0,0,177,Closed Won,Partner,APAC,0,0,0.0,0,12531.96
L103332,Small,Retail,11.37,150,CxO,6,7,0,0,8,Lead,Referral,APAC,3,40,0.07725564622306351,0,10891.35
L103333,Small,Manufacturing,10.49,140,Engineer,4,4,1,0,172,Closed Lost,Event,EMEA,3,55,0.0,0,9569.35
L103334,Large,Finance,24.22,178,Manager,3,2,0,0,70,Closed Lost,Event,LATAM,0,6,0.04921864445338965,0,13527.57
L103335,Medium,Energy,26.56,137,Manager,0,1,0,0,119,Closed Won,Cold Email,LATAM,0,0,0.0,0,12056.85
L103336,Large,Education,6.68,152,Analyst,5,3,1,0,3,Opportunity,Event,India,0,0,0.19273858771626468,1,35067.94
L103337,Medium,Manufacturing,6.84,153,VP,3,6,1,0,65,Closed Won,Website,EMEA,1,11,0.09854473390914165,1,25066.26
L103338,Medium,Software,6.54,148,VP,7,2,0,0,86,MQL,Website,India,0,56,0.05041529410236052,0,9993.57
L103339,Medium,Education,100.84,121,Owner,4,4,1,0,0,Closed Won,Cold Email,EMEA,0,27,0.15587151705351635,0,55935.35
L103340,Large,Energy,53.36,134,Director,2,2,1,0,112,SQL,Event,EMEA,1,32,0.0,0,48204.18
L103341,Medium,Manufacturing,24.71,152,Manager,7,2,0,0,68,Closed Won,LinkedIn,EMEA,1,43,0.10841306294828101,0,21693.67
L103342,Medium,Manufacturing,8.37,161,Analyst,2,6,0,0,159,MQL,Cold Email,APAC,1,47,0.0,0,9477.08
L103343,Small,Manufacturing,9.42,130,Director,3,3,0,1,18,Closed Won,Website,APAC,0,0,0.14142835029750603,0,4574.53
L103344,Medium,Manufacturing,17.52,136,Director,4,2,0,0,30,Closed Lost,Event,India,0,29,0.08347723366361348,0,10592.48
L103345,Medium,Education,110.96,170,Owner,6,2,0,0,53,SQL,Referral,North America,0,37,0.11700117622419708,0,58635.53
L103346,Small,Software,16.26,171,Engineer,11,4,1,0,3,Closed Lost,Cold Email,North America,1,16,0.14621138951123192,1,14831.16
L103347,Small,Energy,20.26,139,VP,5,3,0,0,134,Closed Won,Website,North America,0,18,0.010931882479416021,0,14370.92
L103348,Small,Retail,0.95,154,Director,6,5,0,0,31,Lead,Website,India,1,44,0.08000203108575188,0,3052.23
